Fecha,Hora,Turno,Boquilla,Peso (g),Temperatura del fluido (°C),Presión de llenado (bar),Etapa
2024-08-27,22:10,noche,16,4.9537,17.0,6.0,Mermelada
2024-08-27,22:20,noche,1,7.1413,17.0,6.0,Mermelada
2024-08-27,22:20,noche,2,8.6406,17.0,6.0,Mermelada
2024-08-27,22:20,noche,3,7.5058,17.0,6.0,Mermelada
2024-08-27,22:20,noche,4,8.2171,17.0,6.0,Mermelada
2024-08-27,22:20,noche,5,6.1866,17.0,6.0,Mermelada
2024-08-27,22:20,noche,6,6.2184,17.0,6.0,Mermelada
2024-08-27,22:20,noche,7,8.6498,17.0,6.0,Mermelada
2024-08-27,22:20,noche,8,7.581,17.0,6.0,Mermelada
2024-08-27,22:20,noche,9,7.5826,17.0,6.0,Mermelada
2024-08-27,22:20,noche,10,6.6055,17.0,6.0,Mermelada
2024-08-27,22:20,noche,11,7.5806,17.0,6.0,Mermelada
2024-08-27,22:20,noche,12,6.5832,17.0,6.0,Mermelada
2024-08-27,22:20,noche,13,8.4495,17.0,6.0,Mermelada
2024-08-27,22:20,noche,14,8.82,17.0,6.0,Mermelada
2024-08-27,22:20,noche,15,7.4928,17.0,6.0,Mermelada
2024-08-27,22:20,noche,16,6.5026,17.0,6.0,Mermelada
2024-08-27,22:30,noche,1,5.4731,17.0,6.0,Mermelada
2024-08-27,22:30,noche,2,6.1524,17.0,6.0,Mermelada
2024-08-27,22:30,noche,3,8.7439,17.0,6.0,Mermelada
2024-08-27,22:30,noche,4,6.6766,17.0,6.0,Mermelada
2024-08-27,22:30,noche,5,7.2033,17.0,6.0,Mermelada
2024-08-27,22:30,noche,6,8.0243,17.0,6.0,Mermelada
2024-08-27,22:30,noche,7,8.6858,17.0,6.0,Mermelada
2024-08-27,22:30,noche,8,7.3403,17.0,6.0,Mermelada
2024-08-27,22:30,noche,9,7.1763,17.0,6.0,Mermelada
2024-08-27,22:30,noche,10,7.5573,17.0,6.0,Mermelada
2024-08-27,22:30,noche,11,6.9979,17.0,6.0,Mermelada
2024-08-27,22:30,noche,12,7.0409,17.0,6.0,Mermelada
2024-08-27,22:30,noche,13,7.8295,17.0,6.0,Mermelada
2024-08-27,22:30,noche,14,7.4953,17.0,6.0,Mermelada
2024-08-27,22:30,noche,15,8.55,17.0,6.0,Mermelada
2024-08-27,22:30,noche,16,7.3015,17.0,6.0,Mermelada
2024-08-27,22:40,noche,1,8.4209,17.52,6.0,Mermelada
2024-08-27,22:40,noche,2,6.643,17.52,6.0,Mermelada
2024-08-27,22:40,noche,3,7.9201,17.52,6.0,Mermelada
2024-08-27,22:40,noche,4,6.9216,17.52,6.0,Mermelada
2024-08-27,22:40,noche,5,7.8164,17.52,6.0,Mermelada
2024-08-27,22:40,noche,6,8.0508,17.52,6.0,Mermelada
2024-08-27,22:40,noche,7,7.5399,17.52,6.0,Mermelada
2024-08-27,22:40,noche,8,9.0,17.52,6.0,Mermelada
2024-08-27,22:40,noche,9,8.6424,17.52,6.0,Mermelada
2024-08-27,22:40,noche,10,8.4418,17.52,6.0,Mermelada
2024-08-27,22:40,noche,11,8.1114,17.52,6.0,Mermelada
2024-08-27,22:40,noche,12,8.9107,17.52,6.0,Mermelada
2024-08-27,22:40,noche,13,6.3504,17.52,6.0,Mermelada
2024-08-27,22:40,noche,14,8.4243,17.52,6.0,Mermelada
2024-08-27,22:40,noche,15,6.3717,17.52,6.0,Mermelada
2024-08-27,22:40,noche,16,6.5551,17.52,6.0,Mermelada
2024-08-27,22:50,noche,1,7.9491,17.0,6.0,Mermelada
2024-08-27,22:50,noche,2,8.4866,17.0,6.0,Mermelada
2024-08-27,22:50,noche,3,6.5771,17.0,6.0,Mermelada
2024-08-27,22:50,noche,4,7.09,17.0,6.0,Mermelada
2024-08-27,22:50,noche,5,7.578,17.0,6.0,Mermelada
2024-08-27,22:50,noche,6,7.3509,17.0,6.0,Mermelada
2024-08-27,22:50,noche,7,8.1832,17.0,6.0,Mermelada
2024-08-27,22:50,noche,8,9.0,17.0,6.0,Mermelada
2024-08-27,22:50,noche,9,7.8355,17.0,6.0,Mermelada
2024-08-27,22:50,noche,10,6.9118,17.0,6.0,Mermelada
2024-08-27,22:50,noche,11,6.4628,17.0,6.0,Mermelada
2024-08-27,22:50,noche,12,7.2398,17.0,6.0,Mermelada
2024-08-27,22:50,noche,13,6.7478,17.0,6.0,Mermelada
2024-08-27,22:50,noche,14,7.7166,17.0,6.0,Mermelada
2024-08-27,22:50,noche,15,7.4685,17.0,6.0,Mermelada
2024-08-27,22:50,noche,16,6.6304,17.0,6.0,Mermelada
2024-08-27,23:00,noche,1,9.0,17.24,6.0,Mermelada
2024-08-27,23:00,noche,2,6.9116,17.24,6.0,Mermelada
2024-08-27,23:00,noche,3,7.4045,17.24,6.0,Mermelada
2024-08-27,23:00,noche,4,8.0113,17.24,6.0,Mermelada
2024-08-27,23:00,noche,5,8.2136,17.24,6.0,Mermelada
2024-08-27,23:00,noche,6,8.5221,17.24,6.0,Mermelada
2024-08-27,23:00,noche,7,7.8428,17.24,6.0,Mermelada
2024-08-27,23:00,noche,8,8.3407,17.24,6.0,Mermelada
2024-08-27,23:00,noche,9,6.9679,17.24,6.0,Mermelada
2024-08-27,23:00,noche,10,8.2345,17.24,6.0,Mermelada
2024-08-27,23:00,noche,11,8.2238,17.24,6.0,Mermelada
2024-08-27,23:00,noche,12,8.7103,17.24,6.0,Mermelada
2024-08-27,23:00,noche,13,6.1653,17.24,6.0,Mermelada
2024-08-27,23:00,noche,14,6.6388,17.24,6.0,Mermelada
2024-08-27,23:00,noche,15,7.7506,17.24,6.0,Mermelada
2024-08-27,23:00,noche,16,5.0024,17.24,6.0,Mermelada
2024-08-27,23:10,noche,1,7.8936,17.0,6.0,Mermelada
2024-08-27,23:10,noche,2,8.3478,17.0,6.0,Mermelada
2024-08-27,23:10,noche,3,7.0389,17.0,6.0,Mermelada
2024-08-27,23:10,noche,4,7.1558,17.0,6.0,Mermelada
2024-08-27,23:10,noche,5,6.6407,17.0,6.0,Mermelada
2024-08-27,23:10,noche,6,7.0828,17.0,6.0,Mermelada
2024-08-27,23:10,noche,7,7.1059,17.0,6.0,Mermelada
2024-08-27,23:10,noche,8,6.9537,17.0,6.0,Mermelada
2024-08-27,23:10,noche,9,6.9099,17.0,6.0,Mermelada
2024-08-27,23:10,noche,10,7.2832,17.0,6.0,Mermelada
2024-08-27,23:10,noche,11,7.2735,17.0,6.0,Mermelada
2024-08-27,23:10,noche,12,8.9993,17.0,6.0,Mermelada
2024-08-27,23:10,noche,13,7.1847,17.0,6.0,Mermelada
2024-08-27,23:10,noche,14,7.6198,17.0,6.0,Mermelada
2024-08-27,23:10,noche,15,6.6866,17.0,6.0,Mermelada
2024-08-27,23:10,noche,16,6.5363,17.0,6.0,Mermelada
2024-08-27,23:20,noche,1,6.1365,17.0,6.0,Mermelada
2024-08-27,23:20,noche,2,6.2429,17.0,6.0,Mermelada
2024-08-27,23:20,noche,3,6.5344,17.0,6.0,Mermelada
2024-08-27,23:20,noche,4,7.647,17.0,6.0,Mermelada
2024-08-27,23:20,noche,5,8.3609,17.0,6.0,Mermelada
2024-08-27,23:20,noche,6,6.0707,17.0,6.0,Mermelada
2024-08-27,23:20,noche,7,7.0607,17.0,6.0,Mermelada
2024-08-27,23:20,noche,8,6.4065,17.0,6.0,Mermelada
2024-08-27,23:20,noche,9,7.2886,17.0,6.0,Mermelada
2024-08-27,23:20,noche,10,8.3606,17.0,6.0,Mermelada
2024-08-27,23:20,noche,11,7.1425,17.0,6.0,Mermelada
2024-08-27,23:20,noche,12,7.462,17.0,6.0,Mermelada
2024-08-27,23:20,noche,13,8.6642,17.0,6.0,Mermelada
2024-08-27,23:20,noche,14,7.709,17.0,6.0,Mermelada
2024-08-27,23:20,noche,15,6.5473,17.0,6.0,Mermelada
2024-08-27,23:20,noche,16,7.0932,17.0,6.0,Mermelada
2024-08-27,23:30,noche,1,6.838,17.0,6.0,Mermelada
2024-08-27,23:30,noche,2,7.8364,17.0,6.0,Mermelada
2024-08-27,23:30,noche,3,7.9123,17.0,6.0,Mermelada
2024-08-27,23:30,noche,4,6.4063,17.0,6.0,Mermelada
2024-08-27,23:30,noche,5,7.6401,17.0,6.0,Mermelada
2024-08-27,23:30,noche,6,7.4059,17.0,6.0,Mermelada
2024-08-27,23:30,noche,7,7.9357,17.0,6.0,Mermelada
2024-08-27,23:30,noche,8,8.1651,17.0,6.0,Mermelada
2024-08-27,23:30,noche,9,7.882,17.0,6.0,Mermelada
2024-08-27,23:30,noche,10,7.2574,17.0,6.0,Mermelada
2024-08-27,23:30,noche,11,8.2467,17.0,6.0,Mermelada
2024-08-27,23:30,noche,12,6.8015,17.0,6.0,Mermelada
2024-08-27,23:30,noche,13,6.4436,17.0,6.0,Mermelada
2024-08-27,23:30,noche,14,4.8449,17.0,6.0,Mermelada
2024-08-27,23:30,noche,15,7.0717,17.0,6.0,Mermelada
2024-08-27,23:30,noche,16,6.3638,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,1,7.8182,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,2,5.923,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,3,6.9823,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,4,7.8762,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,5,6.6761,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,6,7.8274,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,7,7.0544,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,8,7.4738,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,9,7.9761,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,10,8.2622,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,11,7.574,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,12,6.8488,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,13,7.1336,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,14,7.8494,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,15,6.3488,17.0,6.0,Mermelada
2024-08-28,06:00,mañana,16,6.8425,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,1,7.1913,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,2,7.4173,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,3,6.6926,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,4,6.0184,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,5,7.9166,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,6,8.2713,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,7,6.0663,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,8,7.7951,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,9,8.3665,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,10,7.9767,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,11,7.1667,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,12,6.7452,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,13,7.5648,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,14,7.5443,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,15,7.1978,17.0,6.0,Mermelada
2024-08-28,06:10,mañana,16,6.841,17.0,6.0,Mermelada
2024-08-28,06:20,mañana,1,6.6339,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,2,7.8382,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,3,7.8767,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,4,7.6607,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,5,7.5888,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,6,8.8434,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,7,7.0005,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,8,8.5251,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,9,6.9128,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,10,8.3872,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,11,8.4867,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,12,7.2656,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,13,8.8288,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,14,7.7177,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,15,6.4583,17.31,6.0,Mermelada
2024-08-28,06:20,mañana,16,6.6966,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,1,8.4062,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,2,8.2385,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,3,6.6536,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,4,7.3886,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,5,7.6628,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,6,7.0939,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,7,9.0,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,8,7.6869,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,9,7.4506,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,10,8.4527,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,11,7.2078,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,12,8.3059,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,13,6.1658,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,14,6.9943,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,15,7.9223,17.31,6.0,Mermelada
2024-08-28,06:30,mañana,16,8.1432,17.31,6.0,Mermelada
2024-08-28,06:40,mañana,1,6.8814,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,2,6.7881,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,3,7.954,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,4,7.0016,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,5,7.2851,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,6,8.2011,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,7,7.0647,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,8,5.9277,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,9,6.4591,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,10,7.508,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,11,6.0093,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,12,7.2623,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,13,6.3863,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,14,8.6357,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,15,8.55,17.0,6.0,Mermelada
2024-08-28,06:40,mañana,16,6.1877,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,1,7.7054,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,2,6.7317,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,3,7.2525,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,4,8.9428,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,5,7.1266,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,6,7.2712,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,7,6.746,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,8,8.417,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,9,4.8894,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,10,7.1458,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,11,7.4633,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,12,6.9711,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,13,8.1908,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,14,8.2924,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,15,6.0518,17.0,6.0,Mermelada
2024-08-28,06:50,mañana,16,8.37,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,1,6.3614,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,2,8.5309,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,3,7.6199,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,4,7.097,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,5,7.1725,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,6,7.4732,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,7,7.6667,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,8,6.7639,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,9,7.3128,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,10,6.8835,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,11,6.528,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,12,6.8462,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,13,6.58,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,14,7.0206,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,15,7.4537,17.0,6.0,Mermelada
2024-08-28,07:00,mañana,16,7.0648,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,1,9.0,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,2,5.7316,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,3,7.8755,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,4,7.5051,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,5,8.1525,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,6,8.0732,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,7,7.368,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,8,7.6381,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,9,6.9047,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,10,7.9909,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,11,5.9969,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,12,8.1215,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,13,7.4815,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,14,6.9681,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,15,6.9483,17.0,6.0,Mermelada
2024-08-28,07:10,mañana,16,6.8566,17.0,6.0,Mermelada
2024-08-28,07:20,mañana,1,8.5378,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,2,9.0,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,3,8.4759,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,4,7.0477,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,5,8.0038,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,6,8.0387,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,7,6.7599,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,8,6.4914,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,9,7.4494,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,10,8.1462,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,11,6.2106,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,12,6.9233,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,13,7.9581,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,14,7.3827,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,15,8.2014,17.06,6.0,Mermelada
2024-08-28,07:20,mañana,16,5.9249,17.06,6.0,Mermelada
2024-08-28,07:30,mañana,1,9.0,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,2,6.2696,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,3,5.8767,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,4,7.4529,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,5,6.5924,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,6,7.469,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,7,7.441,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,8,7.3434,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,9,6.8261,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,10,7.8461,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,11,7.2461,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,12,8.3829,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,13,7.3557,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,14,6.5937,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,15,5.8423,17.0,6.0,Mermelada
2024-08-28,07:30,mañana,16,6.847,17.0,6.0,Mermelada
2024-08-28,14:00,tarde,1,7.6096,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,2,7.545,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,3,9.0,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,4,7.2029,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,5,9.0,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,6,8.7528,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,7,8.5899,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,8,7.7972,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,9,9.0,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,10,8.6227,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,11,8.0761,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,12,8.7849,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,13,7.2788,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,14,7.1704,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,15,7.3424,18.38,6.0,Mermelada
2024-08-28,14:00,tarde,16,8.2813,18.38,6.0,Mermelada
2024-08-28,14:10,tarde,1,8.6224,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,2,9.0,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,3,7.889,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,4,9.0,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,5,8.5339,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,6,7.8706,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,7,8.9332,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,8,8.5722,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,9,8.1217,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,10,8.6586,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,11,8.5214,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,12,8.502,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,13,8.2949,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,14,7.4294,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,15,8.2506,18.87,6.0,Mermelada
2024-08-28,14:10,tarde,16,7.424,18.87,6.0,Mermelada
2024-08-28,14:20,tarde,1,7.8087,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,2,8.4324,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,3,9.0,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,4,8.7735,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,5,8.2001,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,6,8.1679,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,7,9.0,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,8,6.7076,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,9,9.0,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,10,7.1258,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,11,7.4927,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,12,8.2136,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,13,9.0,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,14,8.82,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,15,8.55,18.73,6.0,Mermelada
2024-08-28,14:20,tarde,16,8.2865,18.73,6.0,Mermelada
2024-08-28,14:30,tarde,1,7.1352,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,2,8.7504,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,3,8.1856,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,4,7.9717,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,5,8.7488,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,6,8.2481,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,7,9.0,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,8,7.0762,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,9,8.685,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,10,7.9217,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,11,8.2973,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,12,8.8687,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,13,7.7312,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,14,8.5813,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,15,8.0324,18.48,6.0,Mermelada
2024-08-28,14:30,tarde,16,7.5298,18.48,6.0,Mermelada
2024-08-28,14:40,tarde,1,8.2485,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,2,8.5014,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,3,8.0107,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,4,8.6307,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,5,8.4025,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,6,8.136,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,7,9.0,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,8,8.9572,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,9,8.3188,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,10,8.7417,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,11,7.8035,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,12,8.2756,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,13,8.3689,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,14,7.475,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,15,8.4881,18.79,6.0,Mermelada
2024-08-28,14:40,tarde,16,7.6451,18.79,6.0,Mermelada
2024-08-28,14:50,tarde,1,8.3406,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,2,8.17,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,3,9.0,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,4,8.0949,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,5,6.9701,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,6,7.3451,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,7,9.0,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,8,9.0,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,9,8.0796,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,10,9.0,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,11,9.0,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,12,8.4734,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,13,8.4166,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,14,8.5943,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,15,8.55,18.97,6.0,Mermelada
2024-08-28,14:50,tarde,16,8.3168,18.97,6.0,Mermelada
2024-08-28,15:00,tarde,1,8.0836,19.55,6.0,Mermelada
2024-08-28,15:00,tarde,2,8.4856,19.55,6.0,Mermelada
2024-08-28,15:00,tarde,3,9.0,19.55,6.0,Mermelada
2024-08-28,15:00,tarde,4,8.826,19.55,6.0,Mermelada
2024-08-28,15:00,tarde,5,9.0,19.55,6.0,Mermelada
2024-08-28,15:00,tarde,6,9.0,19.55,6.0,Mermelada
2024-08-28,15:00,tarde,7,8.8437,19.55,6.0,Mermelada
