Fecha,Hora,Turno,Boquilla,Peso (g),Temperatura del fluido (°C),Presión de llenado (bar)
2024-08-26,14:30,tarde,15,9.3518,19.39,5.5
2024-08-26,14:30,tarde,16,7.9041,19.39,5.5
2024-08-26,14:40,tarde,1,8.8423,19.46,5.5
2024-08-26,14:40,tarde,2,9.169,19.46,5.5
2024-08-26,14:40,tarde,3,9.0807,19.46,5.5
2024-08-26,14:40,tarde,4,9.9095,19.46,5.5
2024-08-26,14:40,tarde,5,9.2391,19.46,5.5
2024-08-26,14:40,tarde,6,9.7667,19.46,5.5
2024-08-26,14:40,tarde,7,8.754,19.46,5.5
2024-08-26,14:40,tarde,8,8.5257,19.46,5.5
2024-08-26,14:40,tarde,9,8.8346,19.46,5.5
2024-08-26,14:40,tarde,10,8.2745,19.46,5.5
2024-08-26,14:40,tarde,11,9.2601,19.46,5.5
2024-08-26,14:40,tarde,12,8.7385,19.46,5.5
2024-08-26,14:40,tarde,13,8.5669,19.46,5.5
2024-08-26,14:40,tarde,14,9.0838,19.46,5.5
2024-08-26,14:40,tarde,15,7.8696,19.46,5.5
2024-08-26,14:40,tarde,16,8.772,19.46,5.5
2024-08-26,14:50,tarde,1,8.683,19.51,5.5
2024-08-26,14:50,tarde,2,9.6655,19.51,5.5
2024-08-26,14:50,tarde,3,8.7344,19.51,5.5
2024-08-26,14:50,tarde,4,9.3491,19.51,5.5
2024-08-26,14:50,tarde,5,9.0777,19.51,5.5
2024-08-26,14:50,tarde,6,9.4163,19.51,5.5
2024-08-26,14:50,tarde,7,9.036,19.51,5.5
2024-08-26,14:50,tarde,8,7.972,19.51,5.5
2024-08-26,14:50,tarde,9,9.5753,19.51,5.5
2024-08-26,14:50,tarde,10,8.9174,19.51,5.5
2024-08-26,14:50,tarde,11,9.4437,19.51,5.5
2024-08-26,14:50,tarde,12,9.3841,19.51,5.5
2024-08-26,14:50,tarde,13,8.506,19.51,5.5
2024-08-26,14:50,tarde,14,8.2527,19.51,5.5
2024-08-26,14:50,tarde,15,8.8951,19.51,5.5
2024-08-26,14:50,tarde,16,8.1729,19.51,5.5
2024-08-26,15:00,tarde,1,9.5319,20.01,5.5
2024-08-26,15:00,tarde,2,8.8631,20.01,5.5
2024-08-26,15:00,tarde,3,9.584,20.01,5.5
2024-08-26,15:00,tarde,4,9.224,20.01,5.5
2024-08-26,15:00,tarde,5,9.1428,20.01,5.5
2024-08-26,15:00,tarde,6,8.7456,20.01,5.5
2024-08-26,15:00,tarde,7,9.1095,20.01,5.5
2024-08-26,15:00,tarde,8,9.6857,20.01,5.5
2024-08-26,15:00,tarde,9,8.9375,20.01,5.5
2024-08-26,15:00,tarde,10,9.2887,20.01,5.5
2024-08-26,15:00,tarde,11,8.9978,20.01,5.5
2024-08-26,15:00,tarde,12,9.0448,20.01,5.5
2024-08-26,15:00,tarde,13,10.004,20.01,5.5
2024-08-26,15:00,tarde,14,9.4972,20.01,5.5
2024-08-26,15:00,tarde,15,8.5668,20.01,5.5
2024-08-26,15:00,tarde,16,8.4618,20.01,5.5
2024-08-26,15:10,tarde,1,8.5489,19.93,5.5
2024-08-26,15:10,tarde,2,8.8662,19.93,5.5
2024-08-26,15:10,tarde,3,9.1556,19.93,5.5
2024-08-26,15:10,tarde,4,9.4804,19.93,5.5
2024-08-26,15:10,tarde,5,9.4195,19.93,5.5
2024-08-26,15:10,tarde,6,8.3044,19.93,5.5
2024-08-26,15:10,tarde,7,9.5562,19.93,5.5
2024-08-26,15:10,tarde,8,8.9167,19.93,5.5
2024-08-26,15:10,tarde,9,8.3778,19.93,5.5
2024-08-26,15:10,tarde,10,9.7718,19.93,5.5
2024-08-26,15:10,tarde,11,9.848,19.93,5.5
2024-08-26,15:10,tarde,12,9.1282,19.93,5.5
2024-08-26,15:10,tarde,13,9.3953,19.93,5.5
2024-08-26,15:10,tarde,14,9.2419,19.93,5.5
2024-08-26,15:10,tarde,15,9.3171,19.93,5.5
2024-08-26,15:10,tarde,16,8.7484,19.93,5.5
2024-08-26,15:20,tarde,1,8.1734,19.26,5.5
2024-08-26,15:20,tarde,2,10.1759,19.26,5.5
2024-08-26,15:20,tarde,3,9.6094,19.26,5.5
2024-08-26,15:20,tarde,4,8.6643,19.26,5.5
2024-08-26,15:20,tarde,5,8.3522,19.26,5.5
2024-08-26,15:20,tarde,6,9.2729,19.26,5.5
2024-08-26,15:20,tarde,7,8.803,19.26,5.5
2024-08-26,15:20,tarde,8,9.168,19.26,5.5
2024-08-26,15:20,tarde,9,9.416,19.26,5.5
2024-08-26,15:20,tarde,10,8.6301,19.26,5.5
2024-08-26,15:20,tarde,11,8.3003,19.26,5.5
2024-08-26,15:20,tarde,12,9.2015,19.26,5.5
2024-08-26,15:20,tarde,13,8.65,19.26,5.5
2024-08-26,15:20,tarde,14,8.8765,19.26,5.5
2024-08-26,15:20,tarde,15,7.7558,19.26,5.5
2024-08-26,15:20,tarde,16,8.2014,19.26,5.5
2024-08-26,15:30,tarde,1,9.399,19.5,5.5
2024-08-26,15:30,tarde,2,9.3336,19.5,5.5
2024-08-26,15:30,tarde,3,8.497,19.5,5.5
2024-08-26,15:30,tarde,4,8.269,19.5,5.5
2024-08-26,15:30,tarde,5,8.9795,19.5,5.5
2024-08-26,15:30,tarde,6,9.3066,19.5,5.5
2024-08-26,15:30,tarde,7,9.2131,19.5,5.5
2024-08-26,15:30,tarde,8,8.6627,19.5,5.5
2024-08-26,15:30,tarde,9,9.1487,19.5,5.5
2024-08-26,15:30,tarde,10,9.8714,19.5,5.5
2024-08-26,15:30,tarde,11,9.0931,19.5,5.5
2024-08-26,15:30,tarde,12,7.9901,19.5,5.5
2024-08-26,15:30,tarde,13,9.0919,19.5,5.5
2024-08-26,15:30,tarde,14,9.9924,19.5,5.5
2024-08-26,15:30,tarde,15,7.7877,19.5,5.5
2024-08-26,15:30,tarde,16,8.3587,19.5,5.5
2024-08-26,22:00,noche,1,7.6642,17.05,5.5
2024-08-26,22:00,noche,2,7.8575,17.05,5.5
2024-08-26,22:00,noche,3,7.9166,17.05,5.5
2024-08-26,22:00,noche,4,8.484,17.05,5.5
2024-08-26,22:00,noche,5,7.8509,17.05,5.5
2024-08-26,22:00,noche,6,8.5664,17.05,5.5
2024-08-26,22:00,noche,7,7.7294,17.05,5.5
2024-08-26,22:00,noche,8,7.5899,17.05,5.5
2024-08-26,22:00,noche,9,7.3985,17.05,5.5
2024-08-26,22:00,noche,10,6.7097,17.05,5.5
2024-08-26,22:00,noche,11,7.9655,17.05,5.5
2024-08-26,22:00,noche,12,9.0324,17.05,5.5
2024-08-26,22:00,noche,13,8.0749,17.05,5.5
2024-08-26,22:00,noche,14,8.0478,17.05,5.5
2024-08-26,22:00,noche,15,7.1746,17.05,5.5
2024-08-26,22:00,noche,16,7.1177,17.05,5.5
2024-08-26,22:10,noche,1,8.3908,17.0,5.5
2024-08-26,22:10,noche,2,9.0052,17.0,5.5
2024-08-26,22:10,noche,3,8.6928,17.0,5.5
2024-08-26,22:10,noche,4,8.2831,17.0,5.5
2024-08-26,22:10,noche,5,7.8211,17.0,5.5
2024-08-26,22:10,noche,6,7.9258,17.0,5.5
2024-08-26,22:10,noche,7,7.3479,17.0,5.5
2024-08-26,22:10,noche,8,6.9311,17.0,5.5
2024-08-26,22:10,noche,9,7.1239,17.0,5.5
2024-08-26,22:10,noche,10,7.8299,17.0,5.5
2024-08-26,22:10,noche,11,7.6248,17.0,5.5
2024-08-26,22:10,noche,12,6.9183,17.0,5.5
2024-08-26,22:10,noche,13,7.7776,17.0,5.5
2024-08-26,22:10,noche,14,7.4568,17.0,5.5
2024-08-26,22:10,noche,15,6.7415,17.0,5.5
2024-08-26,22:10,noche,16,7.0474,17.0,5.5
2024-08-26,22:20,noche,1,7.6074,17.0,5.5
2024-08-26,22:20,noche,2,7.43,17.0,5.5
2024-08-26,22:20,noche,3,8.356,17.0,5.5
2024-08-26,22:20,noche,4,6.6583,17.0,5.5
2024-08-26,22:20,noche,5,6.6085,17.0,5.5
2024-08-26,22:20,noche,6,7.802,17.0,5.5
2024-08-26,22:20,noche,7,7.8577,17.0,5.5
2024-08-26,22:20,noche,8,8.0425,17.0,5.5
2024-08-26,22:20,noche,9,7.4766,17.0,5.5
2024-08-26,22:20,noche,10,7.2492,17.0,5.5
2024-08-26,22:20,noche,11,7.7956,17.0,5.5
2024-08-26,22:20,noche,12,7.5351,17.0,5.5
2024-08-26,22:20,noche,13,8.7306,17.0,5.5
2024-08-26,22:20,noche,14,7.4534,17.0,5.5
2024-08-26,22:20,noche,15,7.3797,17.0,5.5
2024-08-26,22:20,noche,16,8.6353,17.0,5.5
2024-08-26,22:30,noche,1,7.6831,17.33,5.5
2024-08-26,22:30,noche,2,8.1337,17.33,5.5
2024-08-26,22:30,noche,3,8.1878,17.33,5.5
2024-08-26,22:30,noche,4,8.2388,17.33,5.5
2024-08-26,22:30,noche,5,7.9737,17.33,5.5
2024-08-26,22:30,noche,6,7.9163,17.33,5.5
2024-08-26,22:30,noche,7,7.8602,17.33,5.5
2024-08-26,22:30,noche,8,7.4544,17.33,5.5
2024-08-26,22:30,noche,9,7.9953,17.33,5.5
2024-08-26,22:30,noche,10,9.0172,17.33,5.5
2024-08-26,22:30,noche,11,8.5264,17.33,5.5
2024-08-26,22:30,noche,12,7.9824,17.33,5.5
2024-08-26,22:30,noche,13,8.3135,17.33,5.5
2024-08-26,22:30,noche,14,7.1329,17.33,5.5
2024-08-26,22:30,noche,15,7.2615,17.33,5.5
2024-08-26,22:30,noche,16,7.7829,17.33,5.5
2024-08-26,22:40,noche,1,8.6923,17.29,5.5
2024-08-26,22:40,noche,2,7.3375,17.29,5.5
2024-08-26,22:40,noche,3,7.5098,17.29,5.5
2024-08-26,22:40,noche,4,9.1088,17.29,5.5
2024-08-26,22:40,noche,5,7.8578,17.29,5.5
2024-08-26,22:40,noche,6,8.894,17.29,5.5
2024-08-26,22:40,noche,7,7.9241,17.29,5.5
2024-08-26,22:40,noche,8,7.9477,17.29,5.5
2024-08-26,22:40,noche,9,7.6167,17.29,5.5
2024-08-26,22:40,noche,10,8.3655,17.29,5.5
2024-08-26,22:40,noche,11,8.6147,17.29,5.5
2024-08-26,22:40,noche,12,7.179,17.29,5.5
2024-08-26,22:40,noche,13,7.5885,17.29,5.5
2024-08-26,22:40,noche,14,8.1821,17.29,5.5
2024-08-26,22:40,noche,15,7.3362,17.29,5.5
2024-08-26,22:40,noche,16,6.9787,17.29,5.5
2024-08-26,22:50,noche,1,8.4057,17.0,5.5
2024-08-26,22:50,noche,2,8.4621,17.0,5.5
2024-08-26,22:50,noche,3,7.5302,17.0,5.5
2024-08-26,22:50,noche,4,7.9274,17.0,5.5
2024-08-26,22:50,noche,5,7.0749,17.0,5.5
2024-08-26,22:50,noche,6,7.2627,17.0,5.5
2024-08-26,22:50,noche,7,7.8745,17.0,5.5
2024-08-26,22:50,noche,8,7.8188,17.0,5.5
2024-08-26,22:50,noche,9,7.2199,17.0,5.5
2024-08-26,22:50,noche,10,7.3704,17.0,5.5
2024-08-26,22:50,noche,11,7.161,17.0,5.5
2024-08-26,22:50,noche,12,8.073,17.0,5.5
2024-08-26,22:50,noche,13,6.6194,17.0,5.5
2024-08-26,22:50,noche,14,7.0492,17.0,5.5
2024-08-26,22:50,noche,15,6.3481,17.0,5.5
2024-08-26,22:50,noche,16,7.4878,17.0,5.5
2024-08-26,23:00,noche,1,6.7184,17.0,5.5
2024-08-26,23:00,noche,2,7.819,17.0,5.5
2024-08-26,23:00,noche,3,8.7837,17.0,5.5
2024-08-26,23:00,noche,4,8.8041,17.0,5.5
2024-08-26,23:00,noche,5,6.7165,17.0,5.5
2024-08-26,23:00,noche,6,7.979,17.0,5.5
2024-08-26,23:00,noche,7,7.2066,17.0,5.5
2024-08-26,23:00,noche,8,7.0841,17.0,5.5
2024-08-26,23:00,noche,9,7.7319,17.0,5.5
2024-08-26,23:00,noche,10,8.537,17.0,5.5
2024-08-26,23:00,noche,11,8.1598,17.0,5.5
2024-08-26,23:00,noche,12,7.3709,17.0,5.5
2024-08-26,23:00,noche,13,8.223,17.0,5.5
2024-08-26,23:00,noche,14,6.3247,17.0,5.5
2024-08-26,23:00,noche,15,6.9808,17.0,5.5
2024-08-26,23:00,noche,16,6.7943,17.0,5.5
2024-08-26,23:10,noche,1,7.847,17.0,5.5
2024-08-26,23:10,noche,2,7.6783,17.0,5.5
2024-08-26,23:10,noche,3,7.7151,17.0,5.5
2024-08-26,23:10,noche,4,7.6952,17.0,5.5
2024-08-26,23:10,noche,5,7.8134,17.0,5.5
2024-08-26,23:10,noche,6,8.1241,17.0,5.5
2024-08-26,23:10,noche,7,7.8896,17.0,5.5
2024-08-26,23:10,noche,8,7.6294,17.0,5.5
2024-08-26,23:10,noche,9,8.041,17.0,5.5
2024-08-26,23:10,noche,10,8.2957,17.0,5.5
2024-08-26,23:10,noche,11,7.4664,17.0,5.5
2024-08-26,23:10,noche,12,7.7644,17.0,5.5
2024-08-26,23:10,noche,13,8.4971,17.0,5.5
2024-08-26,23:10,noche,14,6.9956,17.0,5.5
2024-08-26,23:10,noche,15,8.4387,17.0,5.5
2024-08-26,23:10,noche,16,6.5068,17.0,5.5
2024-08-26,23:20,noche,1,7.5928,17.0,5.5
2024-08-26,23:20,noche,2,7.2299,17.0,5.5
2024-08-26,23:20,noche,3,9.1128,17.0,5.5
2024-08-26,23:20,noche,4,7.498,17.0,5.5
2024-08-26,23:20,noche,5,7.4995,17.0,5.5
2024-08-26,23:20,noche,6,7.5776,17.0,5.5
2024-08-26,23:20,noche,7,7.8574,17.0,5.5
2024-08-26,23:20,noche,8,7.6029,17.0,5.5
2024-08-26,23:20,noche,9,7.7203,17.0,5.5
2024-08-26,23:20,noche,10,5.6825,17.0,5.5
2024-08-26,23:20,noche,11,7.8343,17.0,5.5
2024-08-26,23:20,noche,12,7.8107,17.0,5.5
2024-08-26,23:20,noche,13,8.4231,17.0,5.5
2024-08-26,23:20,noche,14,8.4137,17.0,5.5
2024-08-26,23:20,noche,15,7.303,17.0,5.5
2024-08-26,23:20,noche,16,7.7095,17.0,5.5
2024-08-26,23:30,noche,1,7.1391,17.0,5.5
2024-08-26,23:30,noche,2,8.2604,17.0,5.5
2024-08-26,23:30,noche,3,7.4565,17.0,5.5
2024-08-26,23:30,noche,4,7.0892,17.0,5.5
2024-08-26,23:30,noche,5,7.6886,17.0,5.5
2024-08-26,23:30,noche,6,8.6403,17.0,5.5
2024-08-26,23:30,noche,7,7.9086,17.0,5.5
2024-08-26,23:30,noche,8,8.6979,17.0,5.5
2024-08-26,23:30,noche,9,7.3508,17.0,5.5
2024-08-26,23:30,noche,10,8.4287,17.0,5.5
2024-08-26,23:30,noche,11,7.4087,17.0,5.5
2024-08-26,23:30,noche,12,7.9352,17.0,5.5
2024-08-26,23:30,noche,13,7.93,17.0,5.5
2024-08-26,23:30,noche,14,8.033,17.0,5.5
2024-08-26,23:30,noche,15,7.5529,17.0,5.5
2024-08-26,23:30,noche,16,6.8415,17.0,5.5
2024-08-27,06:00,mañana,1,8.3282,17.0,5.5
2024-08-27,06:00,mañana,2,8.839,17.0,5.5
2024-08-27,06:00,mañana,3,7.4497,17.0,5.5
2024-08-27,06:00,mañana,4,6.6989,17.0,5.5
2024-08-27,06:00,mañana,5,8.0996,17.0,5.5
2024-08-27,06:00,mañana,6,7.6013,17.0,5.5
2024-08-27,06:00,mañana,7,7.7213,17.0,5.5
2024-08-27,06:00,mañana,8,8.1337,17.0,5.5
2024-08-27,06:00,mañana,9,7.5262,17.0,5.5
2024-08-27,06:00,mañana,10,7.6387,17.0,5.5
2024-08-27,06:00,mañana,11,7.7399,17.0,5.5
2024-08-27,06:00,mañana,12,8.6819,17.0,5.5
2024-08-27,06:00,mañana,13,7.818,17.0,5.5
2024-08-27,06:00,mañana,14,6.9174,17.0,5.5
2024-08-27,06:00,mañana,15,6.7283,17.0,5.5
2024-08-27,06:00,mañana,16,7.3317,17.0,5.5
2024-08-27,06:10,mañana,1,7.1223,17.0,5.5
2024-08-27,06:10,mañana,2,6.8626,17.0,5.5
2024-08-27,06:10,mañana,3,8.1813,17.0,5.5
2024-08-27,06:10,mañana,4,8.2107,17.0,5.5
2024-08-27,06:10,mañana,5,7.5791,17.0,5.5
2024-08-27,06:10,mañana,6,7.9762,17.0,5.5
2024-08-27,06:10,mañana,7,7.9129,17.0,5.5
2024-08-27,06:10,mañana,8,8.1615,17.0,5.5
2024-08-27,06:10,mañana,9,8.1628,17.0,5.5
2024-08-27,06:10,mañana,10,6.2365,17.0,5.5
2024-08-27,06:10,mañana,11,7.6557,17.0,5.5
2024-08-27,06:10,mañana,12,8.1107,17.0,5.5
2024-08-27,06:10,mañana,13,7.5537,17.0,5.5
2024-08-27,06:10,mañana,14,7.6653,17.0,5.5
2024-08-27,06:10,mañana,15,7.8379,17.0,5.5
2024-08-27,06:10,mañana,16,7.2992,17.0,5.5
2024-08-27,06:20,mañana,1,8.7048,17.0,5.5
2024-08-27,06:20,mañana,2,8.4762,17.0,5.5
2024-08-27,06:20,mañana,3,7.7289,17.0,5.5
2024-08-27,06:20,mañana,4,7.6812,17.0,5.5
2024-08-27,06:20,mañana,5,6.0898,17.0,5.5
2024-08-27,06:20,mañana,6,7.6041,17.0,5.5
2024-08-27,06:20,mañana,7,6.988,17.0,5.5
2024-08-27,06:20,mañana,8,7.9327,17.0,5.5
2024-08-27,06:20,mañana,9,7.8917,17.0,5.5
2024-08-27,06:20,mañana,10,8.2175,17.0,5.5
2024-08-27,06:20,mañana,11,8.638,17.0,5.5
2024-08-27,06:20,mañana,12,7.7842,17.0,5.5
2024-08-27,06:20,mañana,13,9.1682,17.0,5.5
2024-08-27,06:20,mañana,14,7.7807,17.0,5.5
2024-08-27,06:20,mañana,15,6.6632,17.0,5.5
2024-08-27,06:20,mañana,16,6.9404,17.0,5.5
2024-08-27,06:30,mañana,1,7.5764,17.0,5.5
2024-08-27,06:30,mañana,2,8.1553,17.0,5.5
2024-08-27,06:30,mañana,3,7.2317,17.0,5.5
2024-08-27,06:30,mañana,4,7.6212,17.0,5.5
2024-08-27,06:30,mañana,5,7.7034,17.0,5.5
2024-08-27,06:30,mañana,6,7.5311,17.0,5.5
2024-08-27,06:30,mañana,7,8.2868,17.0,5.5
2024-08-27,06:30,mañana,8,8.1848,17.0,5.5
2024-08-27,06:30,mañana,9,8.4999,17.0,5.5
2024-08-27,06:30,mañana,10,7.6014,17.0,5.5
2024-08-27,06:30,mañana,11,8.5215,17.0,5.5
2024-08-27,06:30,mañana,12,6.9816,17.0,5.5
2024-08-27,06:30,mañana,13,6.967,17.0,5.5
2024-08-27,06:30,mañana,14,6.9303,17.0,5.5
2024-08-27,06:30,mañana,15,7.4153,17.0,5.5
2024-08-27,06:30,mañana,16,7.9249,17.0,5.5
2024-08-27,06:40,mañana,1,7.4387,17.0,5.5
2024-08-27,06:40,mañana,2,7.514,17.0,5.5
2024-08-27,06:40,mañana,3,7.6704,17.0,5.5
2024-08-27,06:40,mañana,4,8.1437,17.0,5.5
2024-08-27,06:40,mañana,5,7.5134,17.0,5.5
2024-08-27,06:40,mañana,6,7.4799,17.0,5.5
2024-08-27,06:40,mañana,7,6.9928,17.0,5.5
2024-08-27,06:40,mañana,8,7.457,17.0,5.5
2024-08-27,06:40,mañana,9,8.5065,17.0,5.5
2024-08-27,06:40,mañana,10,7.8546,17.0,5.5
2024-08-27,06:40,mañana,11,7.3561,17.0,5.5
2024-08-27,06:40,mañana,12,8.5417,17.0,5.5
2024-08-27,06:40,mañana,13,7.4489,17.0,5.5
2024-08-27,06:40,mañana,14,8.4789,17.0,5.5
2024-08-27,06:40,mañana,15,8.2101,17.0,5.5
2024-08-27,06:40,mañana,16,7.2853,17.0,5.5
2024-08-27,06:50,mañana,1,6.9009,17.01,5.5
2024-08-27,06:50,mañana,2,9.1737,17.01,5.5
2024-08-27,06:50,mañana,3,8.0324,17.01,5.5
2024-08-27,06:50,mañana,4,7.6057,17.01,5.5
2024-08-27,06:50,mañana,5,8.3737,17.01,5.5
2024-08-27,06:50,mañana,6,8.2214,17.01,5.5
2024-08-27,06:50,mañana,7,8.5866,17.01,5.5
2024-08-27,06:50,mañana,8,7.4026,17.01,5.5
2024-08-27,06:50,mañana,9,7.9911,17.01,5.5
2024-08-27,06:50,mañana,10,7.0885,17.01,5.5
2024-08-27,06:50,mañana,11,8.1998,17.01,5.5
2024-08-27,06:50,mañana,12,7.7862,17.01,5.5
2024-08-27,06:50,mañana,13,7.9686,17.01,5.5
2024-08-27,06:50,mañana,14,7.5579,17.01,5.5
2024-08-27,06:50,mañana,15,7.2669,17.01,5.5
2024-08-27,06:50,mañana,16,6.7695,17.01,5.5
2024-08-27,07:00,mañana,1,8.2743,17.0,5.5
2024-08-27,07:00,mañana,2,8.6938,17.0,5.5
2024-08-27,07:00,mañana,3,7.466,17.0,5.5
2024-08-27,07:00,mañana,4,8.1321,17.0,5.5
2024-08-27,07:00,mañana,5,8.0593,17.0,5.5
2024-08-27,07:00,mañana,6,7.8049,17.0,5.5
2024-08-27,07:00,mañana,7,6.884,17.0,5.5
2024-08-27,07:00,mañana,8,7.019,17.0,5.5
2024-08-27,07:00,mañana,9,7.3314,17.0,5.5
2024-08-27,07:00,mañana,10,6.5166,17.0,5.5
2024-08-27,07:00,mañana,11,8.6448,17.0,5.5
2024-08-27,07:00,mañana,12,8.0206,17.0,5.5
2024-08-27,07:00,mañana,13,7.782,17.0,5.5
2024-08-27,07:00,mañana,14,6.3561,17.0,5.5
2024-08-27,07:00,mañana,15,6.3704,17.0,5.5
2024-08-27,07:00,mañana,16,7.2527,17.0,5.5
2024-08-27,07:10,mañana,1,8.9823,17.28,5.5
2024-08-27,07:10,mañana,2,7.3808,17.28,5.5
2024-08-27,07:10,mañana,3,8.3183,17.28,5.5
2024-08-27,07:10,mañana,4,7.5121,17.28,5.5
2024-08-27,07:10,mañana,5,7.8331,17.28,5.5
2024-08-27,07:10,mañana,6,8.5288,17.28,5.5
2024-08-27,07:10,mañana,7,7.5924,17.28,5.5
2024-08-27,07:10,mañana,8,7.3859,17.28,5.5
2024-08-27,07:10,mañana,9,8.6508,17.28,5.5
2024-08-27,07:10,mañana,10,7.8273,17.28,5.5
2024-08-27,07:10,mañana,11,8.4547,17.28,5.5
2024-08-27,07:10,mañana,12,7.3889,17.28,5.5
2024-08-27,07:10,mañana,13,8.644,17.28,5.5
2024-08-27,07:10,mañana,14,7.8049,17.28,5.5
2024-08-27,07:10,mañana,15,7.6578,17.28,5.5
2024-08-27,07:10,mañana,16,7.3274,17.28,5.5
2024-08-27,07:20,mañana,1,7.4967,17.0,5.5
2024-08-27,07:20,mañana,2,7.799,17.0,5.5
2024-08-27,07:20,mañana,3,7.5344,17.0,5.5
2024-08-27,07:20,mañana,4,8.3757,17.0,5.5
2024-08-27,07:20,mañana,5,7.6782,17.0,5.5
2024-08-27,07:20,mañana,6,6.9021,17.0,5.5
2024-08-27,07:20,mañana,7,6.7923,17.0,5.5
2024-08-27,07:20,mañana,8,6.764,17.0,5.5
2024-08-27,07:20,mañana,9,8.1708,17.0,5.5
2024-08-27,07:20,mañana,10,7.1091,17.0,5.5
2024-08-27,07:20,mañana,11,7.9801,17.0,5.5
2024-08-27,07:20,mañana,12,7.8819,17.0,5.5
2024-08-27,07:20,mañana,13,7.7612,17.0,5.5
2024-08-27,07:20,mañana,14,7.9018,17.0,5.5
2024-08-27,07:20,mañana,15,7.5002,17.0,5.5
2024-08-27,07:20,mañana,16,5.742,17.0,5.5
2024-08-27,07:30,mañana,1,7.6058,17.35,5.5
2024-08-27,07:30,mañana,2,8.0551,17.35,5.5
2024-08-27,07:30,mañana,3,8.7842,17.35,5.5
2024-08-27,07:30,mañana,4,8.8119,17.35,5.5
2024-08-27,07:30,mañana,5,6.9821,17.35,5.5
2024-08-27,07:30,mañana,6,7.5902,17.35,5.5
2024-08-27,07:30,mañana,7,6.8603,17.35,5.5
2024-08-27,07:30,mañana,8,8.7119,17.35,5.5
2024-08-27,07:30,mañana,9,8.4077,17.35,5.5
2024-08-27,07:30,mañana,10,8.0104,17.35,5.5
2024-08-27,07:30,mañana,11,7.8997,17.35,5.5
2024-08-27,07:30,mañana,12,8.6284,17.35,5.5
2024-08-27,07:30,mañana,13,8.5268,17.35,5.5
2024-08-27,07:30,mañana,14,8.3249,17.35,5.5
2024-08-27,07:30,mañana,15,7.6703,17.35,5.5
2024-08-27,07:30,mañana,16,7.0591,17.35,5.5
2024-08-27,14:00,tarde,1,9.4303,20.0,5.5
2024-08-27,14:00,tarde,2,9.4596,20.0,5.5
2024-08-27,14:00,tarde,3,8.8556,20.0,5.5
2024-08-27,14:00,tarde,4,8.7593,20.0,5.5
2024-08-27,14:00,tarde,5,9.65,20.0,5.5
2024-08-27,14:00,tarde,6,9.9685,20.0,5.5
2024-08-27,14:00,tarde,7,8.5204,20.0,5.5
2024-08-27,14:00,tarde,8,8.812,20.0,5.5
2024-08-27,14:00,tarde,9,9.1806,20.0,5.5
2024-08-27,14:00,tarde,10,9.262,20.0,5.5
2024-08-27,14:00,tarde,11,8.6566,20.0,5.5
2024-08-27,14:00,tarde,12,10.1001,20.0,5.5
2024-08-27,14:00,tarde,13,9.2233,20.0,5.5
2024-08-27,14:00,tarde,14,9.1031,20.0,5.5
2024-08-27,14:00,tarde,15,9.5241,20.0,5.5
2024-08-27,14:00,tarde,16,8.0915,20.0,5.5
2024-08-27,14:10,tarde,1,8.9169,19.03,5.5
2024-08-27,14:10,tarde,2,8.218,19.03,5.5
2024-08-27,14:10,tarde,3,8.8666,19.03,5.5
2024-08-27,14:10,tarde,4,8.0766,19.03,5.5
2024-08-27,14:10,tarde,5,9.4187,19.03,5.5
2024-08-27,14:10,tarde,6,9.222,19.03,5.5
2024-08-27,14:10,tarde,7,8.8038,19.03,5.5
2024-08-27,14:10,tarde,8,8.9097,19.03,5.5
2024-08-27,14:10,tarde,9,9.4269,19.03,5.5
2024-08-27,14:10,tarde,10,8.2885,19.03,5.5
2024-08-27,14:10,tarde,11,9.0925,19.03,5.5
2024-08-27,14:10,tarde,12,9.3897,19.03,5.5
2024-08-27,14:10,tarde,13,7.9006,19.03,5.5
2024-08-27,14:10,tarde,14,9.1933,19.03,5.5
2024-08-27,14:10,tarde,15,7.5673,19.03,5.5
2024-08-27,14:10,tarde,16,8.2765,19.03,5.5
2024-08-27,14:20,tarde,1,8.272,18.85,5.5
2024-08-27,14:20,tarde,2,9.8287,18.85,5.5
2024-08-27,14:20,tarde,3,8.2757,18.85,5.5
2024-08-27,14:20,tarde,4,7.9799,18.85,5.5
2024-08-27,14:20,tarde,5,9.05,18.85,5.5
2024-08-27,14:20,tarde,6,8.7218,18.85,5.5
2024-08-27,14:20,tarde,7,8.0672,18.85,5.5
2024-08-27,14:20,tarde,8,9.2855,18.85,5.5
2024-08-27,14:20,tarde,9,7.7751,18.85,5.5
2024-08-27,14:20,tarde,10,8.3483,18.85,5.5
2024-08-27,14:20,tarde,11,8.6249,18.85,5.5
2024-08-27,14:20,tarde,12,9.4513,18.85,5.5
2024-08-27,14:20,tarde,13,9.7473,18.85,5.5
2024-08-27,14:20,tarde,14,9.439,18.85,5.5
2024-08-27,14:20,tarde,15,8.4341,18.85,5.5
2024-08-27,14:20,tarde,16,6.9877,18.85,5.5
2024-08-27,14:30,tarde,1,9.2045,19.49,5.5
2024-08-27,14:30,tarde,2,9.8523,19.49,5.5
2024-08-27,14:30,tarde,3,9.7103,19.49,5.5
2024-08-27,14:30,tarde,4,9.2478,19.49,5.5
2024-08-27,14:30,tarde,5,8.2563,19.49,5.5
2024-08-27,14:30,tarde,6,8.6548,19.49,5.5
